,user_id,setup_cluster,user_preference,user_behavior
6079,682452762295240,4,Page 6,Weekday
6080,682540666292634,6,Limited interest,No preference
6081,683133425393801,6,Page 2,Weekday Daytime
6082,684630696291444,2,Page 5,Weekday
6083,686717988714306,4,Multipages,Weekend Nighttime
6084,687543029148176,11,Page 2,Weekday
6085,688053606022308,9,Multipages,Weekday
6086,688094598948974,8,Multipages,Weekday Nighttime
6087,688409924202930,3,Multipages,Nighttime
6088,688719097149924,5,Multipages,Weekday Daytime
6089,688900932919196,5,Limited interest,Daytime
6090,689275074355060,4,Page 3,No preference
6091,689921773129176,10,Multipages,Weekend Nighttime
6092,690090643706711,0,Multipages,Weekday Daytime
6093,694275242286976,0,Multipages,Weekend Daytime
6094,694290104558400,6,Page 1,Weekday Daytime
6095,694350415871942,0,Multipages,Weekend Daytime
6096,694423709393586,6,Page 3,Weekday
6097,694789706174816,3,Page 5,Weekday Daytime
6098,694838362999141,1,Page 6,Weekend
6099,696086519908855,9,Page 6,Weekday Daytime
6100,696222294767835,1,Multipages,Weekday Nighttime
6101,696796600012833,10,Page 5,Daytime
6102,697993603804331,1,Multipages,Nighttime
6103,698282832188579,8,Page 2,Weekend Nighttime
6104,698524990694836,3,Multipages,Weekend Nighttime
6105,699131048587299,9,Multipages,Nighttime
6106,699925379889767,7,Page 3,Weekend Daytime
6107,700796415137136,2,Multipages,Weekday
6108,700868802809540,0,Multipages,Weekday Nighttime
6109,701727636767988,8,Page 5,Weekend Nighttime
6110,702012615360126,11,Multipages,Weekday Nighttime
6111,702393428009238,3,Limited interest,Weekday Nighttime
6112,702596064195769,9,Multipages,Weekend Nighttime
6113,702772624168175,7,Multipages,No preference
6114,703000567594340,1,Page 5,Nighttime
6115,703477491654734,6,Page 4,Weekday Nighttime
6116,703889421595948,4,Page 1,Weekday Daytime
6117,703975729459559,7,Multipages,Weekday
6118,704018537380879,0,Limited interest,No preference
6119,705420276766382,4,Page 2,Weekday Daytime
6120,705431783327024,4,Page 6,Weekday Nighttime
6121,705758031548978,2,Limited interest,Weekday Nighttime
6122,706681465819811,2,Page 6,Weekday
6123,708173584562959,4,Page 2,Weekday
6124,708731328165915,7,Page 1,Weekday Daytime
6125,709050348052570,2,Page 2,No preference
6126,709457506403357,7,Multipages,Weekday Daytime
6127,709529976991884,10,Page 6,Weekday Daytime
6128,709542948289515,3,Multipages,Weekday
6129,711193608610114,4,Limited interest,Weekday Nighttime
6130,711277350026636,1,Page 5,Nighttime
6131,711580635894799,6,Multipages,Weekday Daytime
6132,711734450783505,4,Page 5,Weekend Daytime
6133,713102564658378,1,Page 5,Weekday Daytime
6134,713951466789538,6,Page 5,Weekday Daytime
6135,714136839922458,4,Limited interest,Weekday Nighttime
6136,715427272732876,3,Page 2,Weekday
6137,715818335680461,3,Page 6,Weekday Nighttime
6138,716237145638821,3,Page 2,Weekday Daytime
6139,716658534337614,4,Page 2,Weekday Nighttime
6140,717836118394176,2,Multipages,Weekday
6141,717894677383791,6,Page 4,Nighttime
6142,718598690375419,2,Limited interest,Weekday Daytime
6143,719319149184832,4,Limited interest,Weekday Daytime
6144,719617206187026,4,Limited interest,Weekday Nighttime
6145,720396342664005,6,Page 5,Weekend Nighttime
6146,720502636468255,4,Multipages,Weekday Nighttime
6147,720962552383240,7,Multipages,Weekday Daytime
6148,721334578307711,3,Multipages,Weekday Nighttime
6149,721942608275795,1,Page 6,Weekday
6150,721946279219545,3,Limited interest,Weekday Nighttime
6151,722325737716476,1,Page 2,No preference
6152,722556945877545,3,Page 3,Weekday
6153,722758602662253,1,Multipages,Weekend Daytime
6154,722919688533388,7,Multipages,Weekday
6155,724091875444307,0,Multipages,Weekday
6156,724308694860137,0,Page 1,Weekday Daytime
6157,724392014384150,4,Multipages,Weekday Daytime
6158,725791925840398,2,Page 3,Weekday Daytime
6159,726748503720310,4,Multipages,Nighttime
6160,726857065945340,6,Page 5,Weekend Daytime
6161,727083708413581,6,Page 4,Weekday Daytime
6162,727494745421569,9,Multipages,Weekday
6163,727585732052938,9,Page 4,Nighttime
6164,728261553718420,7,Page 1,Weekday
6165,729380301277183,7,Page 2,Weekday Nighttime
6166,730071892111154,0,Multipages,Nighttime
6167,730643098658019,10,Page 6,Weekday Nighttime
6168,731777046850621,10,Page 5,No preference
6169,733106407235201,5,Page 5,Weekday Nighttime
6170,735106136671356,5,Multipages,Daytime
6171,735556876505478,8,Multipages,Weekend Nighttime
6172,735911567551722,4,Page 3,Weekday Daytime
6173,736825837720937,4,Page 3,Weekday Nighttime
6174,737004041377035,6,Page 3,No preference
6175,738187839848323,5,Multipages,No preference
6176,738380961922965,4,Page 4,Weekday Daytime
6177,738787115157050,4,Multipages,Weekday Nighttime
6178,738845566579990,4,Multipages,Weekday Daytime
6179,740209493625059,1,Page 5,Weekday
6180,740837130605630,1,Page 1,Weekday
6181,741462161780580,4,Page 6,No preference
6182,741544783826407,3,Limited interest,Nighttime
6183,742176564809655,2,Multipages,Weekend Daytime
6184,742344237898102,2,Multipages,No preference
6185,742484325372254,1,Page 2,Weekend Nighttime
6186,743315068475600,5,Multipages,Weekday
6187,743626035141907,0,Page 2,Weekday Nighttime
6188,745073126650854,10,Multipages,No preference
6189,745320651198834,0,Page 1,No preference
6190,745328663534661,6,Multipages,Nighttime
6191,745713415904025,6,Multipages,Weekday Daytime
6192,746528897465964,2,Page 5,No preference
6193,746636050889886,6,Limited interest,Weekday Daytime
6194,746702144344245,1,Page 1,Weekend Daytime
6195,746765354311025,9,Limited interest,Weekend Nighttime
6196,746868100123572,4,Page 3,Weekday
6197,748310920835033,2,Page 2,Weekday
6198,750286957379839,3,Limited interest,Weekday
6199,750687949655040,6,Page 4,Weekday
6200,750717333892849,2,Page 5,Weekday
6201,750940397147070,5,Multipages,Weekday Daytime
6202,751484949137638,8,Page 2,Weekday Nighttime
6203,752126602354608,4,Page 2,Weekday Daytime
6204,752349229567402,0,Page 3,Weekday
6205,752546283251491,4,Page 4,No preference
6206,752635641706740,3,Multipages,Weekday Daytime
6207,754395412891146,3,Page 3,Weekday
6208,755184189752038,0,Page 3,Weekday Daytime
6209,756054604783124,8,Page 3,Weekday
6210,756101867052521,10,Multipages,Weekday Nighttime
6211,756332573699115,10,Multipages,Daytime
6212,756365849008271,2,Page 3,Weekday Daytime
6213,756941025091813,6,Multipages,Weekday
6214,757072152301909,5,Multipages,Nighttime
6215,757648894953719,5,Page 5,Weekend Daytime
6216,757709558960260,9,Limited interest,Weekday Daytime
6217,759137969926861,1,Page 5,Weekday Nighttime
6218,759620910384782,2,Page 3,Nighttime
6219,759913633401418,2,Limited interest,Weekend Daytime
6220,759950858742384,3,Multipages,Weekend
6221,760077343471427,7,Page 6,Weekday Daytime
6222,760128870618754,0,Multipages,Weekday Nighttime
6223,760727987372713,4,Page 4,Weekday
6224,760842938573970,0,Limited interest,Weekend Nighttime
6225,761431000075205,0,Page 1,Weekday
6226,761693851995451,1,Multipages,Nighttime
6227,762283678813870,6,Page 3,No preference
6228,762473849443274,0,Page 3,Weekday
6229,762805185093942,0,Multipages,Weekday
6230,763662345346274,0,Page 4,Weekday Nighttime
6231,764047792833124,1,Page 4,Weekday Daytime
6232,764392855981932,2,Multipages,Weekday
6233,765068620400557,4,Limited interest,Weekday Daytime
6234,765132411230249,1,Page 6,Weekday Nighttime
6235,765758838720275,4,Page 4,Weekday
6236,766675524608681,7,Limited interest,Weekday Daytime
6237,766744084648084,11,Multipages,No preference
6238,768099987676236,9,Page 4,Weekday Daytime
6239,768857172520363,6,Multipages,Weekday Daytime
6240,769266279227223,1,Page 6,No preference
6241,769482177052583,1,Page 2,Weekday Nighttime
6242,769504511352698,9,Limited interest,Weekend Nighttime
6243,770102485739057,8,Page 5,No preference
6244,771158507167405,7,Page 2,Weekend Nighttime
6245,771159670044406,8,Multipages,Weekday
6246,772631677358441,6,Multipages,Daytime
6247,773646749478727,9,Page 6,Weekday
6248,774168972749975,2,Page 3,Weekday Daytime
6249,775752338786587,10,Limited interest,Weekend Nighttime
6250,776419223084754,6,Multipages,Weekday
6251,776921813872280,7,Page 6,Weekday Daytime
6252,776978542284066,5,Multipages,Weekday Daytime
6253,777817827907695,4,Page 6,Weekday Nighttime
6254,778493996768887,1,Multipages,Weekday Nighttime
6255,779093799941181,9,Multipages,Weekday
6256,779277029155829,0,Page 6,Weekend Nighttime
6257,779865001794601,3,Page 2,Weekday
6258,780471556967887,5,Page 2,Nighttime
6259,780912122353862,3,Multipages,Weekday Nighttime
6260,781240104194808,3,Page 2,Weekday Nighttime
6261,781446111312097,8,Multipages,No preference
6262,781691871322179,1,Multipages,Weekday Daytime
6263,782087045027062,8,Multipages,No preference
6264,782225903946791,10,Page 2,Weekday Daytime
6265,782237675134198,0,Page 3,Weekday Daytime
6266,782253171909975,2,Page 4,Weekend Daytime
6267,782595906918023,10,Page 5,Nighttime
6268,783741569391053,1,Multipages,Weekday Nighttime
6269,784151836941622,2,Page 2,No preference
6270,784186826585771,1,Page 4,Weekday Daytime
6271,784712583462636,7,Limited interest,Nighttime
6272,785128622294323,5,Multipages,Weekday Nighttime
6273,785179790363485,0,Multipages,Weekday
6274,786558721431131,6,Multipages,No preference
6275,786849394522031,0,Limited interest,Weekend Daytime
6276,787243289579840,10,Limited interest,Weekday
6277,787285413835427,6,Limited interest,Weekday Nighttime
6278,787301003617929,7,Page 3,Weekend Daytime
6279,787476230178780,2,Page 6,Weekday Daytime
6280,787842954499475,1,Multipages,Daytime
6281,787911904365761,4,Limited interest,No preference
6282,789560789293032,6,Limited interest,Daytime
6283,790757543373649,3,Page 4,Weekday Daytime
6284,790763804885236,4,Multipages,Weekday Daytime
6285,790973080627345,1,Page 2,Daytime
6286,791918941022810,4,Multipages,Weekday Daytime
6287,792790503604390,7,Limited interest,Weekday
6288,793313031622395,1,Page 4,Weekday
6289,794488627823047,5,Page 3,Weekday
6290,794620219498091,2,Multipages,Weekend Daytime
6291,794956834449753,3,Multipages,Weekday Daytime
6292,795650107453457,1,Multipages,Weekday Nighttime
6293,795902789962362,1,Multipages,Nighttime
6294,796249045610585,3,Page 3,Weekday
6295,796261037094250,7,Multipages,Weekday Nighttime
6296,797506164293778,1,Page 3,Weekday Nighttime
6297,797549166058060,3,Multipages,Weekday Nighttime
6298,798496550977807,4,Multipages,Weekday
6299,798620639116579,11,Page 2,Weekday Nighttime
6300,798850558488605,3,Multipages,Daytime
6301,798890403666683,6,Page 3,Weekend Nighttime
6302,799324683526888,6,Page 6,Weekday Nighttime
6303,799681551011844,9,Multipages,Weekday
6304,799730945483160,5,Limited interest,Weekday Nighttime
6305,799806269924237,5,Multipages,No preference
6306,800380494246533,6,Page 6,Weekend Nighttime
6307,800475207152894,3,Multipages,Nighttime
6308,801774459629766,10,Multipages,Weekday Daytime
6309,804846539787661,0,Page 2,Weekday Nighttime
6310,805573683542522,8,Page 4,Weekday
6311,805919098640572,3,Limited interest,Weekday Daytime
6312,807120704291945,7,Page 2,Weekend Nighttime
6313,808738535013702,0,Page 5,Weekday
6314,809098136563637,4,Page 3,Weekend Daytime
6315,810155934099297,6,Multipages,Weekday
6316,810284817120348,4,Multipages,Weekday Daytime
6317,810969899331470,9,Page 2,Weekday Nighttime
6318,811200676097853,10,Multipages,Weekday
6319,811585077870147,4,Limited interest,Nighttime
6320,812629914874148,3,Page 1,Weekday Daytime
6321,812691116383614,4,Multipages,Weekend
6322,813328562890481,4,Page 5,Weekday
6323,813505599431677,4,Multipages,Weekend Nighttime
6324,813642790060009,7,Limited interest,Daytime
6325,814461753260777,4,Limited interest,Weekday Nighttime
6326,814539763089163,2,Page 1,No preference
6327,814780997908587,3,Page 5,Weekday Nighttime
6328,816686996995067,2,Page 3,Weekday
6329,816694351542028,6,Multipages,No preference
6330,816961541301309,6,Page 4,Weekend Daytime
6331,817051816369555,6,Limited interest,No preference
6332,817580155673472,4,Multipages,Weekday
6333,818477743282291,6,Multipages,Daytime
6334,818612044400658,3,Limited interest,Weekday
6335,818873433045893,11,Page 3,Weekday Nighttime
6336,819275767104513,2,Page 5,Weekday Nighttime
6337,819821742702497,6,Page 6,Weekday Daytime
6338,820246809167661,3,Multipages,Weekend Nighttime
6339,820733121929766,4,Page 6,Weekend Daytime
6340,821158267436482,1,Page 4,Weekday Nighttime
6341,821878302975579,1,Limited interest,Weekday Nighttime
6342,822022001064734,6,Page 3,Daytime
6343,822933758360680,9,Multipages,Weekday Daytime
6344,824437784401172,0,Page 2,No preference
6345,825663025884905,4,Multipages,Weekday Nighttime
6346,825903252535632,1,Page 4,Weekday
6347,826384984696194,3,Multipages,No preference
6348,826471584146390,0,Limited interest,Weekday Nighttime
6349,826528503662304,4,Page 4,Weekday Daytime
6350,828149935332989,4,Limited interest,Nighttime
6351,828492282377326,6,Multipages,Weekday Nighttime
6352,829185252140339,4,Page 4,Weekday Daytime
6353,829224796913057,4,Page 2,Weekday Nighttime
6354,829741589742268,7,Limited interest,Weekday
6355,830908861341938,1,Page 6,No preference
6356,831229252741782,3,Multipages,Weekday
6357,831658930408722,4,Multipages,No preference
6358,831774091617168,8,Limited interest,Weekday
6359,831930499061844,1,Page 6,Nighttime
6360,832534172359218,11,Multipages,Weekday Nighttime
6361,832625416881697,1,Multipages,Weekday Daytime
6362,832721228434625,9,Multipages,Weekday
6363,833055979305737,6,Multipages,Weekend Nighttime
6364,833196669627299,3,Multipages,Weekday
6365,833555457066181,0,Page 4,Weekend
6366,835009191215714,5,Page 6,Weekday
6367,835103469281455,2,Page 6,Weekday
6368,835184544839891,4,Page 5,No preference
6369,835580746989393,6,Page 6,No preference
6370,835675136220820,4,Limited interest,Daytime
6371,836334307527527,3,Limited interest,Daytime
6372,836828826849127,6,Page 1,Weekday Nighttime
6373,836936460781788,4,Multipages,Weekday Nighttime
6374,837158698522398,4,Multipages,Nighttime
6375,837755350503561,1,Multipages,Weekday
6376,839592231547437,6,Page 4,Nighttime
6377,839717010202574,2,Multipages,Daytime
6378,839885286934811,4,Limited interest,Weekday
6379,840262881045795,5,Page 1,Weekend Nighttime
6380,840701202573799,2,Page 4,Weekday Nighttime
6381,841133178532187,4,Multipages,Weekend Daytime
6382,841350380430595,7,Page 2,No preference
6383,841915148162128,6,Page 6,No preference
6384,842172807690442,1,Limited interest,Weekday
6385,843054351932840,3,Page 3,Weekday
6386,843058942040578,1,Page 3,Weekday Nighttime
6387,843358926150740,0,Multipages,Weekday
6388,843470861500450,0,Page 4,Weekend Nighttime
6389,844225552915096,5,Page 4,Weekend Daytime
6390,845568876341772,3,Page 2,Weekday Daytime
6391,845673333546104,1,Page 4,No preference
6392,845702160899818,10,Multipages,Daytime
6393,845794192670566,1,Page 6,Weekend Daytime
6394,846348668877527,6,Page 1,Weekday Nighttime
6395,847305149453611,4,Page 3,Weekday Daytime
6396,847597231976754,8,Multipages,Weekday Nighttime
6397,847683215740386,4,Multipages,No preference
6398,848534539208650,3,Page 5,Daytime
6399,850498746267379,2,Page 1,Weekday
6400,850957602567865,4,Limited interest,No preference
6401,851128345731458,9,Page 5,Weekday Daytime
6402,851948415563808,0,Page 5,No preference
6403,853093900776531,10,Page 3,Weekday Nighttime
6404,853437142422105,10,Multipages,Daytime
6405,854373011611532,7,Multipages,Weekday
6406,854404313988341,4,Multipages,Weekday
6407,855133866109014,1,Multipages,Weekday Daytime
6408,855292035612269,3,Multipages,Nighttime
6409,855297120251120,1,Multipages,Weekend Daytime
6410,855537367196243,4,Limited interest,Weekend Nighttime
6411,855617136410267,3,Limited interest,Weekday Nighttime
6412,856123661255956,8,Page 5,Weekday
6413,857321697015101,8,Multipages,No preference
6414,857856614546611,4,Page 3,Weekend Daytime
6415,858266394783558,6,Multipages,Weekday Daytime
6416,859946205091239,4,Multipages,Weekday
6417,860295811476811,9,Multipages,Weekday
6418,861842638825110,5,Page 3,Nighttime
6419,861850198044034,6,Page 5,Weekday Nighttime
6420,862529616495073,3,Page 4,Weekday Nighttime
6421,862700558697361,2,Multipages,Daytime
6422,862747003188017,0,Page 6,No preference
6423,862838865250614,7,Multipages,Weekday
6424,862924689230169,9,Multipages,Weekday Nighttime
6425,863144727804850,2,Page 6,Weekday Daytime
6426,863270164202011,2,Limited interest,Weekend
6427,863674684868782,1,Multipages,Daytime
6428,863857662573655,4,Page 2,Weekday Daytime
6429,864085896739549,6,Page 2,Weekend Nighttime
6430,864089314241987,5,Page 4,Weekday Nighttime
6431,864176369153196,9,Page 1,Weekend Daytime
6432,864854598915629,1,Limited interest,Weekday
6433,865076092415016,8,Multipages,Weekday Nighttime
6434,865118649573859,7,Page 6,Nighttime
6435,865934404176940,3,Page 2,Weekday
6436,866513702180465,10,Page 6,Weekday Daytime
6437,866862215334694,5,Page 5,Weekday Nighttime
6438,867588657205751,5,Multipages,Weekend Nighttime
6439,868031552743595,3,Page 2,Weekday Daytime
6440,868544027659335,8,Page 3,Weekday
6441,869059474754261,6,Page 4,Weekday Daytime
6442,869835736252531,2,Page 3,Weekday Daytime
6443,870110012769397,0,Page 1,Weekday Daytime
6444,870302066443394,1,Limited interest,Weekday Nighttime
6445,870756455478884,4,Limited interest,Weekday Daytime
6446,871254898120357,1,Page 6,Weekday
6447,872852183538897,4,Multipages,Weekday
6448,873153080939649,6,Page 3,Weekday Daytime
6449,873328682983236,0,Page 1,Weekday Daytime
6450,873339348907227,8,Limited interest,No preference
6451,873732630236991,1,Page 3,Weekday Nighttime
